,tweet,parse
1151,#DoctorMuerte seguimos hablando de Gatell.,#DoctorMuerte seguimos hablando de Gatell.
1152,"¿Por qué #Trump amenazó a #NuevaYork con dejarlos sin vacuna #COVID_19? Además, Hugo López-Gatell afirma los medios de comunicación no hacen alusión necesaria al uso de cubrebocas. La información más relevante #DeLaSemana con @PamCerdeira. Seguimos #SembrandoDudas 💡 ","¿Por qué #Trump amenazó a #NuevaYork con dejarlos sin vacuna #COVID_19? Además, Hugo López-Gatell afirma los medios de comunicación no hacen alusión necesaria al uso de cubrebocas. La información más relevante #DeLaSemana con @PamCerdeira. Seguimos #SembrandoDudas 💡 "
1153,"@alejandromartre Los 2 no se les ve con cubrebocas (Gatell hasta hace muy poco apenas) y el mismo wey que dice “Quédate en casa” anda en restaurantes y tomándose fotos con sus seguidores en lugares cerrados, obviamente la gente va a creer que todo está bien, si estos cabrones siguen normal.","@alejandromartre Los 2 no se les ve con cubrebocas (Gatell hasta hace muy poco apenas) y el mismo wey que dice “Quédate en casa” anda en restaurantes y tomándose fotos con sus seguidores en lugares cerrados, obviamente la gente va a creer que todo está bien, si estos cabrones siguen normal."
1154,"@JoseCardenas1 Y esa es la contabilidad según de su gato gatell, la realidad es otra","@JoseCardenas1 Y esa es la contabilidad según de su gato gatell, la realidad es otra"
1155,"@GMonroyEnergy @AreliPaz @lopezobrador_ Lo mas preocupante es, si el actual de Gatell lo considera un trabajo ejemplar no quiero ver al que califice de incompetente","@GMonroyEnergy @AreliPaz @lopezobrador_ Lo mas preocupante es, si el actual de Gatell lo considera un trabajo ejemplar no quiero ver al que califice de incompetente"
1156,"Gatell todas las perras conferencias diciendo ""QUEDATE EN CASA"" día tras día. al parecer entendían ""armen pedas y covid partys, el virus no existe solo es un pretexto para poner antenas 5G"" de verdad los odio mucho 😭 ","Gatell todas las perras conferencias diciendo ""QUEDATE EN CASA"" día tras día. al parecer entendían ""armen pedas y covid partys, el virus no existe solo es un pretexto para poner antenas 5G"" de verdad los odio mucho 😭 "
1157,"#Imperdible desde el inicio de la pandemia en México, autoridades de la Secretaría de Salud y el subsecretario Hugo López-Gatell estimaron que las muertes por covid-19 serían de 30 a 35 mil. ","#Imperdible desde el inicio de la pandemia en México, autoridades de la Secretaría de Salud y el subsecretario Hugo López-Gatell estimaron que las muertes por covid-19 serían de 30 a 35 mil. "
1158,😷📣Calderón cuestiona cifra de muertos por COVID-19 de López-Gatell - ,😷📣Calderón cuestiona cifra de muertos por COVID-19 de López-Gatell - 
1159,"Ser mediocre Ser inútil Ser cínico Perder el juicio crítico Obedecer sin cuestionar Ese es el lema de Morena, de la 4T, de López Obrador. Por supuesto que va a hablar de su estrella, López Gatell como alguien excepcional. Qué asco me dan.","Ser mediocre Ser inútil Ser cínico Perder el juicio crítico Obedecer sin cuestionar Ese es el lema de Morena, de la 4T, de López Obrador. Por supuesto que va a hablar de su estrella, López Gatell como alguien excepcional. Qué asco me dan."
1160,...y en agradecimiento... #VeteALaVer_Gatell.!! .@HLGatell .@lopezobrador_®️ ,...y en agradecimiento... #VeteALaVer_Gatell.!! .@HLGatell .@lopezobrador_®️ 
1161,"Lopez y Gatell son unos inútiles, pero el tiempo les habrá de cobrar factura por su ineptitud. 🤯😡","Lopez y Gatell son unos inútiles, pero el tiempo les habrá de cobrar factura por su ineptitud. 🤯😡"
1162,"@proceso Gatell , es un drama muy grande el que está viviendo el País con tantos muertos , hay duelo entre los mexicanos ...","@proceso Gatell , es un drama muy grande el que está viviendo el País con tantos muertos , hay duelo entre los mexicanos ..."
1163,"@lopezobrador_ ▶ #VIDEO: ""El subsecretario Hugo López-Gatell ha hecho un trabajo excepcional. Su equipo, todos son reconocidos (...) gente humana, honesta, no dominados por el dinero, por lo material; sino con una dimensión social"": @lopezobrador_ ","@lopezobrador_ ▶ #VIDEO: ""El subsecretario Hugo López-Gatell ha hecho un trabajo excepcional. Su equipo, todos son reconocidos (...) gente humana, honesta, no dominados por el dinero, por lo material; sino con una dimensión social"": @lopezobrador_ "
1164,"#Entérate Al menos 24 entidades del país muestran un deceso consistente en los contagios, hospitalizaciones y decesos por #Covid19, destacó López-Gatell ","#Entérate Al menos 24 entidades del país muestran un deceso consistente en los contagios, hospitalizaciones y decesos por #Covid19, destacó López-Gatell "
1165,"@luisantgarcia @lopezobrador_ De las mejores comparadas con otros países, deberías ver las conferencias de Gatell así no te quedas engañado por Loretito o telerisa","@luisantgarcia @lopezobrador_ De las mejores comparadas con otros países, deberías ver las conferencias de Gatell así no te quedas engañado por Loretito o telerisa"
1166,"Me causa conflicto como la gente le hecha la culpa a Gatell y al presidente por las muertes por COVID, wey la culpa es de nosotros por no cuidarnos, por no obedecer las normas, tampoco nos van a andar arreando para que seamos responsables y tomemos conciencia","Me causa conflicto como la gente le hecha la culpa a Gatell y al presidente por las muertes por COVID, wey la culpa es de nosotros por no cuidarnos, por no obedecer las normas, tampoco nos van a andar arreando para que seamos responsables y tomemos conciencia"
1167,¿ Alguien contrataría a Gatell para diseñar una estrategia contra una futura pandemia?,¿ Alguien contrataría a Gatell para diseñar una estrategia contra una futura pandemia?
1168,"@Mexxxikn0 @UMG2018 Cacas y Gatell , tienen el descaro , de aparecer en las noticias con una sonrisota , eso es un golpe para los parientes que han sufrido la muerte de uno de sus familiares ...","@Mexxxikn0 @UMG2018 Cacas y Gatell , tienen el descaro , de aparecer en las noticias con una sonrisota , eso es un golpe para los parientes que han sufrido la muerte de uno de sus familiares ..."
1169,¿Si #Gatell es #DrMuerte #Calderón es el #LicenciadoAsesinato? 😎 ,¿Si #Gatell es #DrMuerte #Calderón es el #LicenciadoAsesinato? 😎 
1170,La pelea López-Gatell vs Irma Eréndira Sandoval ,La pelea López-Gatell vs Irma Eréndira Sandoval 
1171,@RanferiDe Caray también está nuestro Dr. Hugo López Gatell tiene un buen perfil para la presidencia de la República y además sigue aprendiendo tiene un muy buen maestro que es nuestro presidente Andrés Manuel López Obrador,@RanferiDe Caray también está nuestro Dr. Hugo López Gatell tiene un buen perfil para la presidencia de la República y además sigue aprendiendo tiene un muy buen maestro que es nuestro presidente Andrés Manuel López Obrador
1172,"@araceli03956935 @HLGatell Todo indica que López Gatell y toda la 4T, traen un enfoque de Control Poblacional, reducción para ser más precisos ...","@araceli03956935 @HLGatell Todo indica que López Gatell y toda la 4T, traen un enfoque de Control Poblacional, reducción para ser más precisos ..."
1173,@lopezdoriga Y de que murioooooo? COVID es el #100101 fallecido?? Joaco allí Esta tu gran nota del día Achalo igual al mal manejo de Gatell Y del Gobierno También es pueblo no?,@lopezdoriga Y de que murioooooo? COVID es el #100101 fallecido?? Joaco allí Esta tu gran nota del día Achalo igual al mal manejo de Gatell Y del Gobierno También es pueblo no?
1174,"@MariaCamino80 @Reforma @lopezobrador_ Solo que a tu numero que de cualquier manera está de la patada, en realidad y dicho por Gatell son 3 veces más !!","@MariaCamino80 @Reforma @lopezobrador_ Solo que a tu numero que de cualquier manera está de la patada, en realidad y dicho por Gatell son 3 veces más !!"
1175,"Ojo al dato, gracias @sandinomelendez 👇 No se comprará vacuna de Pfizer hasta tener sistema de ultracongelación. El subsecretario López-Gatell indicó que para la vacuna de Pfizer contra Covid-19 se revisa si se puede armar una red de ultracongelación. ","Ojo al dato, gracias @sandinomelendez 👇 No se comprará vacuna de Pfizer hasta tener sistema de ultracongelación. El subsecretario López-Gatell indicó que para la vacuna de Pfizer contra Covid-19 se revisa si se puede armar una red de ultracongelación. "
1176,"@pedroferriz3 @lopezobrador_ @HLGatell El apoyo de López hacia el inútil de Gatell es comparable con los comentarios del venezolano Nicolás Maduro hacia Chávez y ""todo lo bueno"" que hizo con ese País, hoy quebrado y padeciendo hambre.","@pedroferriz3 @lopezobrador_ @HLGatell El apoyo de López hacia el inútil de Gatell es comparable con los comentarios del venezolano Nicolás Maduro hacia Chávez y ""todo lo bueno"" que hizo con ese País, hoy quebrado y padeciendo hambre."
1177,"@ALEXCOLDRIVER @ReyVarsa @YoSoyCeleste_ @HLGatell Recuerdas cuando Obrador decía salgan a comer, recuerdas cuando Gatell decía no pasa nada, recuerdas cuando decían que solo a los que roban les daba o cuando decían que el cubrebocas no servía de nada? Mucha gente lo sigue y defiende lo que el dice y de eso si es responsable.","@ALEXCOLDRIVER @ReyVarsa @YoSoyCeleste_ @HLGatell Recuerdas cuando Obrador decía salgan a comer, recuerdas cuando Gatell decía no pasa nada, recuerdas cuando decían que solo a los que roban les daba o cuando decían que el cubrebocas no servía de nada? Mucha gente lo sigue y defiende lo que el dice y de eso si es responsable."
1178,Leeanlo La pelea López-Gatell vs Irma Eréndira Sandoval ,Leeanlo La pelea López-Gatell vs Irma Eréndira Sandoval 
1179,"Empecinado el sr @lopezobrador_ en un asunto tan delicado y trágico. No escucha a los expertos y prefiere tener a otro Lopez de Gatell, de caradura como alguien dijo, de mal en peor con la 4T.","Empecinado el sr @lopezobrador_ en un asunto tan delicado y trágico. No escucha a los expertos y prefiere tener a otro Lopez de Gatell, de caradura como alguien dijo, de mal en peor con la 4T."
1180,Así mero son los críticos de Gatell.,Así mero son los críticos de Gatell.
1181,"Está claro que Gatell no contagió a las 100 mil personas que han perdido la vida por Covid 19, pero entre su incompetencia y su soberbia siempre intentó minimizar la gravedad de la pandemia y se cansó de desinformar a la población... #DoctorMuerte #NosFaltan100mil","Está claro que Gatell no contagió a las 100 mil personas que han perdido la vida por Covid 19, pero entre su incompetencia y su soberbia siempre intentó minimizar la gravedad de la pandemia y se cansó de desinformar a la población... #DoctorMuerte #NosFaltan100mil"
1182,"Los 8 mil muertos de López-Gatell, los 100 mil muertos de la realidad; ¿quién se equivocó? ","Los 8 mil muertos de López-Gatell, los 100 mil muertos de la realidad; ¿quién se equivocó? "
1183,"Como sociedad claro que tenemos culpa por estar haciendo vida normal en pandemia. Pero AMLO y Gatell tienen culpa como líderes de opinión, los mismos que decían cosas como “Ustedes salgan, yo les aviso cuando ya no” o “El uso de cubrebocas no funciona” y luego que si.","Como sociedad claro que tenemos culpa por estar haciendo vida normal en pandemia. Pero AMLO y Gatell tienen culpa como líderes de opinión, los mismos que decían cosas como “Ustedes salgan, yo les aviso cuando ya no” o “El uso de cubrebocas no funciona” y luego que si."
1184,"@enriqueruco El simple hecho de pensar que Gatell es presidenciable, retrata de cuerpo entero tú nivel de ignorancia y estupidez.","@enriqueruco El simple hecho de pensar que Gatell es presidenciable, retrata de cuerpo entero tú nivel de ignorancia y estupidez."
1185,@Adriana_EspC Manual para traducir los datos sobre Covid de López-Gatell ,@Adriana_EspC Manual para traducir los datos sobre Covid de López-Gatell 
1186,"@V_TrujilloM @DrNetas @Reforma Realmente da miedo este cartón, retrata la nula empatía del sr gatell por esta terrible situación","@V_TrujilloM @DrNetas @Reforma Realmente da miedo este cartón, retrata la nula empatía del sr gatell por esta terrible situación"
1187,Pedimos a gobernadores no ejercer medidas coercitivas ante covid-19: López-Gatell ,Pedimos a gobernadores no ejercer medidas coercitivas ante covid-19: López-Gatell 
1188,@LucasDesiderat Tenés razón jajaja,@LucasDesiderat Tenés razón jajaja
1189,@letrabreve @BetssOlivares @arodhdez2003 ,@letrabreve @BetssOlivares @arodhdez2003 
1190,"@Josluam1 Por supuesto! pero si el presidente, no usa cubre bocas? el doctorcito gatell te dice que no es necesario??? entonces???","@Josluam1 Por supuesto! pero si el presidente, no usa cubre bocas? el doctorcito gatell te dice que no es necesario??? entonces???"
1191,"@CiroGomezL @HLGatell Los mexicanos nos mantenemos en duelo permanente por cada vida perdida a diario, en tanto el presidente no sólo se siente satisfecho del trabajo realizado, sino que reconoce como exitosa la genocida gestión de López Gatell. No hay palabras que describan tan aberrante declaración.","@CiroGomezL @HLGatell Los mexicanos nos mantenemos en duelo permanente por cada vida perdida a diario, en tanto el presidente no sólo se siente satisfecho del trabajo realizado, sino que reconoce como exitosa la genocida gestión de López Gatell. No hay palabras que describan tan aberrante declaración."
1192,"@berserker71liv1 @Radio_Formula @CiroGomezL Tú lo sabes, estas consciente de esas medidas y las aplicas. Felicidades, estas arriba del promedio. Para muchos esa información no les llego y ni López ni Gatell se esforzaron en implementar dichas medidas en la población en general. Y como prueba, 100'000 muertos.","@berserker71liv1 @Radio_Formula @CiroGomezL Tú lo sabes, estas consciente de esas medidas y las aplicas. Felicidades, estas arriba del promedio. Para muchos esa información no les llego y ni López ni Gatell se esforzaron en implementar dichas medidas en la población en general. Y como prueba, 100'000 muertos."
