,tweet,parse
1529,"@sergioarturos @HernanGomezB @VivaAerobus @HLGatell Buenos días Sergio. Yo preguntando, ver, ¿Tú consideras % responsabilidad Gatell manejo pandemia? Sus mensajes contradictorios, mala información, minimizarla etc. Todo ¿crees influye toma decisiones personas?","@sergioarturos @HernanGomezB @VivaAerobus @HLGatell Buenos días Sergio. Yo preguntando, ver, ¿Tú consideras % responsabilidad Gatell manejo pandemia? Sus mensajes contradictorios, mala información, minimizarla etc. Todo ¿crees influye toma decisiones personas?"
1530,"@Gerardo06494300 Ya recordé, tipo cuestionó Gatell hijo, dijo responder llevaba Palacio. El reportero insistió ser figura pública vida interés público. Sobra decir doc mandó gaver.","@Gerardo06494300 Ya recordé, tipo cuestionó Gatell hijo, dijo responder llevaba Palacio. El reportero insistió ser figura pública vida interés público. Sobra decir doc mandó gaver."
1531,"¿Culpan Gatell? A AMLO? ¿De demonios hablan? El covid, necedad botín político. Desde diciembre carteles zonas públicas prevención, lavado manos uso cubrebocas. Desde enero comenzaron conferencias informativas veces ...👇🏽","¿Culpan Gatell? A AMLO? ¿De demonios hablan? El covid, necedad botín político. Desde diciembre carteles zonas públicas prevención, lavado manos uso cubrebocas. Desde enero comenzaron conferencias informativas veces ...👇🏽"
1532,La pelea López-Gatell vs Irma Eréndira Sandoval,La pelea López-Gatell vs Irma Eréndira Sandoval
1533,"Hoy 20 Noviembre 🛎Pase participe 🚨México rebasó 100mil Muertos #COVID19mx El Dr @HLGatell dijo ayer cifras redondas atractivo publicitario respetuoso 100,104 fallecidos 💭EN QUÉ CREE USTED QUE CONSISTE LA ESTRATEGIA DEL DR GATELL???","Hoy 20 Noviembre 🛎Pase participe 🚨México rebasó 100mil Muertos #COVID19mx El Dr @HLGatell dijo ayer cifras redondas atractivo publicitario respetuoso 100,104 fallecidos 💭EN QUÉ CREE USTED QUE CONSISTE LA ESTRATEGIA DEL DR GATELL???"
1534,@OctavioUSAER @ZuritaCarpio @el_pais El largo brazo Gatell dirá oposición pedorra pendeja,@OctavioUSAER @ZuritaCarpio @el_pais El largo brazo Gatell dirá oposición pedorra pendeja
1535,@Nacion321 @rivapa El fracaso López Gatell mexicanos aferramos NO seguir instrucciones creemos saber todos.,@Nacion321 @rivapa El fracaso López Gatell mexicanos aferramos NO seguir instrucciones creemos saber todos.
1536,@guruchuirer Esta RATA calidad moral goza argumentar Dr. Gatell mejor cierre hosico deje ladrar .,@guruchuirer Esta RATA calidad moral goza argumentar Dr. Gatell mejor cierre hosico deje ladrar .
1537,@PopCol Nooo,@PopCol Nooo
1538,@lopezdoriga Gatell pendejo,@lopezdoriga Gatell pendejo
1539,Tlahuac tierra Nadie haha...,Tlahuac tierra Nadie haha...
1540,"@El_Universal_Mx Cien mil fallecidos después cabron salgas @lopezobrador_ decisiones ""gobernante"" impacto. Y realidad muertos, pregúntale Gatell","@El_Universal_Mx Cien mil fallecidos después cabron salgas @lopezobrador_ decisiones ""gobernante"" impacto. Y realidad muertos, pregúntale Gatell"
1541,"Son 40 mil fallecimientos escenario “muy catastrófico” previsto López-Gatell. El país llegó número exceso mortalidad 36%, respecto 2019.","Son 40 mil fallecimientos escenario “muy catastrófico” previsto López-Gatell. El país llegó número exceso mortalidad 36%, respecto 2019."
1542,"@rochaperiodista Para contrataron mundo Gatell, irresponsables .😂","@rochaperiodista Para contrataron mundo Gatell, irresponsables .😂"
1543,"Pruebas incompetencia López-Gatell existen abundancia.⁦@rivapa⁩ Y pruebas López solapa incompetentes nefastos , aún abundantes !","Pruebas incompetencia López-Gatell existen abundancia.⁦@rivapa⁩ Y pruebas López solapa incompetentes nefastos , aún abundantes !"
1544,"Culpan gato Gatell, llamándolo #DrMuerte, pues no, único culpable, ahí fiesteros, haciendo reuniones, salen familia plazas, usan cubrebocas, así culpen alguien, culpables. #EsDeUrgidos aguantarsela.","Culpan gato Gatell, llamándolo #DrMuerte, pues no, único culpable, ahí fiesteros, haciendo reuniones, salen familia plazas, usan cubrebocas, así culpen alguien, culpables. #EsDeUrgidos aguantarsela."
1545,Cien mil CHATPM Gatell!,Cien mil CHATPM Gatell!
1546,"@macxtter @CiroGomezL @HLGatell El responsable establecer norma López, Obrador Gatell, si responsables además gente acata medidas necesarias bien dices","@macxtter @CiroGomezL @HLGatell El responsable establecer norma López, Obrador Gatell, si responsables además gente acata medidas necesarias bien dices"
1547,🚨 #ÚLTIMAHORA | AMLO: López-Gatell hecho trabajo excepcional estrategia antiCOVID,🚨 #ÚLTIMAHORA | AMLO: López-Gatell hecho trabajo excepcional estrategia antiCOVID
1548,"@CiroGomezL @HLGatell Gatell entiende NO entiende, solo parece entender López gusta entienda...","@CiroGomezL @HLGatell Gatell entiende NO entiende, solo parece entender López gusta entienda..."
1549,🚨 #ÚLTIMAHORA | López-Gatell hecho trabajo excepcional estrategia antiCOVID: @lopezobrador_,🚨 #ÚLTIMAHORA | López-Gatell hecho trabajo excepcional estrategia antiCOVID: @lopezobrador_
1550,"@jgnaredo Para contrataron mundo Gatell, irresponsables .😂","@jgnaredo Para contrataron mundo Gatell, irresponsables .😂"
1551,"Mientras López caterva jactaban d domar pandemia, ver 💡 final 🚇 aplanar curva, muerto CIENTOS D MILES d mexicanos López-Gatell reduce ""una cantidad inusual"", prueba d carencia d estrategia, d humanidad, d madre. #NosFaltan100mil","Mientras López caterva jactaban d domar pandemia, ver 💡 final 🚇 aplanar curva, muerto CIENTOS D MILES d mexicanos López-Gatell reduce ""una cantidad inusual"", prueba d carencia d estrategia, d humanidad, d madre. #NosFaltan100mil"
1552,"@CiroGomezL @HLGatell Por supuesto Gatell culpable !!! Era obvio q ibas wducar millones mañana. Debió haber tegias control zonas , cubrebocas obligatorio hacerle caso Si sabian","@CiroGomezL @HLGatell Por supuesto Gatell culpable !!! Era obvio q ibas wducar millones mañana. Debió haber tegias control zonas , cubrebocas obligatorio hacerle caso Si sabian"
1553,"Es tarde Presidente despida, (a Gatell ) aún tiempo allegue expertos ayuden modular política coronavirus, aventurero decida él, gobierno país. ⁦@rivapa⁩","Es tarde Presidente despida, (a Gatell ) aún tiempo allegue expertos ayuden modular política coronavirus, aventurero decida él, gobierno país. ⁦@rivapa⁩"
1554,"@ElFinanciero_Mx @rivapa @HLGatell @SSalud_mx 1/2 Mas 100,000 muertos. En México, culpa AMLO Dr. Muerte Gatell diario infectan mas 4500 personas, cada día mueren mas 500. Para ejemplo manejo correcto, Nueva Zelanda: lleva 25 muertos toda pandemia, último falleció 17 septiembre","@ElFinanciero_Mx @rivapa @HLGatell @SSalud_mx 1/2 Mas 100,000 muertos. En México, culpa AMLO Dr. Muerte Gatell diario infectan mas 4500 personas, cada día mueren mas 500. Para ejemplo manejo correcto, Nueva Zelanda: lleva 25 muertos toda pandemia, último falleció 17 septiembre"
1555,Templo Mayor - 20 Nov. - Vía @reforma ⁦@lopezobrador_⁩ ⁦@HLGatell⁩ “OFICIALMENTE México millón contagiados 100 mil personas muertas Covid-19. Para subsecretario Hugo López-Gatell cifras intrascendentes”,Templo Mayor - 20 Nov. - Vía @reforma ⁦@lopezobrador_⁩ ⁦@HLGatell⁩ “OFICIALMENTE México millón contagiados 100 mil personas muertas Covid-19. Para subsecretario Hugo López-Gatell cifras intrascendentes”
1556,@SGC74620503 @ClaudioXGG Gatell cartucho momento quemará AMLO tontos crean!,@SGC74620503 @ClaudioXGG Gatell cartucho momento quemará AMLO tontos crean!
1557,"@rivapa @HLGatell Con acostumbrado cinismo soberbia López Gatell dijo ayer cifra ""inusual"", hoy presidente variar echando culpas gobiernos anteriores diciendo manera increíble Gatell hecho trabajo extraordinario... burla","@rivapa @HLGatell Con acostumbrado cinismo soberbia López Gatell dijo ayer cifra ""inusual"", hoy presidente variar echando culpas gobiernos anteriores diciendo manera increíble Gatell hecho trabajo extraordinario... burla"
1558,"México llega 100 mil muertos Covid, cifra ""inusual"", reconoce López-Gatell via El Universal","México llega 100 mil muertos Covid, cifra ""inusual"", reconoce López-Gatell via El Universal"
1559,@dimitrov_sofia @HLGatell Terriblemente cierto hilo Linda Sofía ! Y terrible IMBÉCIL Gatell provocó ésta tragedia ahorrarle pesos amo KKS !,@dimitrov_sofia @HLGatell Terriblemente cierto hilo Linda Sofía ! Y terrible IMBÉCIL Gatell provocó ésta tragedia ahorrarle pesos amo KKS !
1560,"""Pruebas incompetencia López-Gatell existen abundancia.” Lean @rivapa EJE CENTRAL","""Pruebas incompetencia López-Gatell existen abundancia.” Lean @rivapa EJE CENTRAL"
1561,@XoloElvis @lopezobrador_ Mientras vida sigue demás... Pues murieron murieron cómo dijo Gatell,@XoloElvis @lopezobrador_ Mientras vida sigue demás... Pues murieron murieron cómo dijo Gatell
1562,"OJO La cifra REAL muertes #covid #México día hoy de: ⚠️⚠️ 380,000 MUERTOS ⚠️⚠️ Analicen cifra, cada muertos familia hoy sufriendo gran mayoría muertos culpa asesinos ineptos López Obrador Gatell.","OJO La cifra REAL muertes #covid #México día hoy de: ⚠️⚠️ 380,000 MUERTOS ⚠️⚠️ Analicen cifra, cada muertos familia hoy sufriendo gran mayoría muertos culpa asesinos ineptos López Obrador Gatell."
1563,gatell bgttt idungg😭😭,gatell bgttt idungg😭😭
1564,"@arq_jafo @lopezobrador_ Cómo van usar fanáticos cubre bocas si guías espirituales usan, cómo olvidar palabras celebres gatell dijo ""en espacios abiertos necesario cubre bocas"" ahora culpa medios comunicación","@arq_jafo @lopezobrador_ Cómo van usar fanáticos cubre bocas si guías espirituales usan, cómo olvidar palabras celebres gatell dijo ""en espacios abiertos necesario cubre bocas"" ahora culpa medios comunicación"
1565,"@HernanGomezB @VivaAerobus @HLGatell Pues usted dirá quiera. Pero López Gatell inepto títere, sigue órdenes inepto López, si mucha culpa 2 López ineptos. Usted cuídese favor 🤣😂 vaya contagiar. ¡ridículo!","@HernanGomezB @VivaAerobus @HLGatell Pues usted dirá quiera. Pero López Gatell inepto títere, sigue órdenes inepto López, si mucha culpa 2 López ineptos. Usted cuídese favor 🤣😂 vaya contagiar. ¡ridículo!"
1566,"México llega 100 mil muertos COVID-19, cifra inusual: López Gatell","México llega 100 mil muertos COVID-19, cifra inusual: López Gatell"
1567,"Dice AMLO Gatell hecho trabajo extraordinario pandemia. Qué tal si sido así? Ya existiría país. La minimizaron principio, promovieron cubrebocas. Son cínicos.","Dice AMLO Gatell hecho trabajo extraordinario pandemia. Qué tal si sido así? Ya existiría país. La minimizaron principio, promovieron cubrebocas. Son cínicos."
1568,"@MoneroKemchs @El_Universal_Mx @Univ_Opinion !!’ El loco Gatell muerte !!!! No moverse , van mismo camino ☠️☠️☠️☠️☠️💀💀","@MoneroKemchs @El_Universal_Mx @Univ_Opinion !!’ El loco Gatell muerte !!!! No moverse , van mismo camino ☠️☠️☠️☠️☠️💀💀"
1569,"""Cien mil muertos cifra inusual"". – Hugo López ""el inusual"" Gatell.","""Cien mil muertos cifra inusual"". – Hugo López ""el inusual"" Gatell."
1570,@panaclo Es llevo Gatell don cura covid,@panaclo Es llevo Gatell don cura covid
1571,"@AlfredoLecona Mas 100,000 muertos. En México, culpa AMLO Dr. Muerte Gatell diario infectan mas 4500 personas, cada día mueren mas 500. Para ejemplo manejo correcto, Nueva Zelanda: lleva 25 muertos toda pandemia, último falleció 17 septiembre","@AlfredoLecona Mas 100,000 muertos. En México, culpa AMLO Dr. Muerte Gatell diario infectan mas 4500 personas, cada día mueren mas 500. Para ejemplo manejo correcto, Nueva Zelanda: lleva 25 muertos toda pandemia, último falleció 17 septiembre"
1572,Así Gatell #100Mil,Así Gatell #100Mil
1573,"Y... En canal, amigo, @Javier_Alatorre noticiero culpar Dr. Lopez-Gatell defunciones contagios, chiste cuenta solo, ustedes venden humo, simuladores información.","Y... En canal, amigo, @Javier_Alatorre noticiero culpar Dr. Lopez-Gatell defunciones contagios, chiste cuenta solo, ustedes venden humo, simuladores información."
1574,"@qtf Pues si murio Covid Corrupta, Fifi, usar cubrebocas seguramente todo, comprar portal DETENTE, !!! Arma unica poderosa detener pandemia ... #pobre mujer , murio seguir recomendaciones Gatell","@qtf Pues si murio Covid Corrupta, Fifi, usar cubrebocas seguramente todo, comprar portal DETENTE, !!! Arma unica poderosa detener pandemia ... #pobre mujer , murio seguir recomendaciones Gatell"
1575,"@uescoto @ClaudioXGG Pero muertos AMLO, si quieres Gatell sólo títere!","@uescoto @ClaudioXGG Pero muertos AMLO, si quieres Gatell sólo títere!"
1576,"@rivapa @HLGatell Pero ayer doctor cínicamente dijo cifra ""inusual"" presidente hoy acostumbrada negación dijo López Gatell hecho trabajo extraordinario... burla","@rivapa @HLGatell Pero ayer doctor cínicamente dijo cifra ""inusual"" presidente hoy acostumbrada negación dijo López Gatell hecho trabajo extraordinario... burla"
1577,"@Joan_Gatell @joseparcastomas A quina pàgina ""Manual jove jerki"" ho diu això? Hauries citar fonts Gatell 😂😘","@Joan_Gatell @joseparcastomas A quina pàgina ""Manual jove jerki"" ho diu això? Hauries citar fonts Gatell 😂😘"
1578,@Enea_Salgado @SGarciaSoto Catástrofico cantinflas chimoltrufio GATELL .......dijo ? = CHALE,@Enea_Salgado @SGarciaSoto Catástrofico cantinflas chimoltrufio GATELL .......dijo ? = CHALE
1579,"La ""buena estrategia"" aplicada pandemia López Gatell llevó rebasar 100 mil muertes coronavirus... Hasta cuándo reconoceran fracaso.","La ""buena estrategia"" aplicada pandemia López Gatell llevó rebasar 100 mil muertes coronavirus... Hasta cuándo reconoceran fracaso."
1580,"@ElArlequin_Univ @El_Universal_Mx !!!!! No Son Malos Son Maletas , verdes pa perico . La secretaria salud . Sin salud loco Gatell . La función pública ( fantasma , existe ) Sandoval investigan , bolsillos !!! Tienen mucha cola pisen , pecados confesar","@ElArlequin_Univ @El_Universal_Mx !!!!! No Son Malos Son Maletas , verdes pa perico . La secretaria salud . Sin salud loco Gatell . La función pública ( fantasma , existe ) Sandoval investigan , bolsillos !!! Tienen mucha cola pisen , pecados confesar"
1581,"@wixoazulfc @lopezobrador_ Definitivamente anda mal contigo Fernando, respalda si, Gatell lleva tiempo ofreciendo podría salvarnos, sociedad hipócrita falló.","@wixoazulfc @lopezobrador_ Definitivamente anda mal contigo Fernando, respalda si, Gatell lleva tiempo ofreciendo podría salvarnos, sociedad hipócrita falló."
1582,@ElFinanciero_Mx @rivapa @HLGatell @SSalud_mx Lo bueno Financiero Don Ray intrascendentes. Gracias Gatell tantos fallecidos.,@ElFinanciero_Mx @rivapa @HLGatell @SSalud_mx Lo bueno Financiero Don Ray intrascendentes. Gracias Gatell tantos fallecidos.
1583,Más 1 millón contagios #Covid19 México: Llama López- Gatell persuasión disminuir movilidad ciudadanos.,Más 1 millón contagios #Covid19 México: Llama López- Gatell persuasión disminuir movilidad ciudadanos.
1584,Català 2 Castellà 3 🙃,Català 2 Castellà 3 🙃
1585,"Raymundo Riva Palacio Al Presidente contando historia épica López-Gatell, q olvida pronóstico d consejero: 4 d mayo iba haber máximo 6 mil muertos; semana después 30 mil, escenario “catastrófico”, 60 mil. Esta semana rebasamos 100 mil muertos","Raymundo Riva Palacio Al Presidente contando historia épica López-Gatell, q olvida pronóstico d consejero: 4 d mayo iba haber máximo 6 mil muertos; semana después 30 mil, escenario “catastrófico”, 60 mil. Esta semana rebasamos 100 mil muertos"
