date,tweet,language,hashtags
2022-02-25,#Russian soldiers ambushed by Ukrainian forces at Obolon.#Ukraine. #UkraineInvasion #UkraineRussia  https://t.co/jOtiy78Jcw,en,"['russian', 'ukraine', 'ukraineinvasion', 'ukrainerussia']"
2022-02-25,@UNHumanRights @UN Stop Russian aggression against Ukraine. Hold Russia accountable or cease to exist #Ukraine #StandWithUkraine,en,"['ukraine', 'standwithukraine']"
2022-02-25,"@GerryBugyra @POTUS As a typical male Russian, Putin respects only force and power. Negotiations, compromises etc. are to him signs of weakness. Remember all those silly photo-ops where he’s riding on a bear or on horseback with his upper body bare. They were shows for his home audience. #ukraine",en,['ukraine']
2022-02-25,#UkraineInvasion  #PutinsWar  #Ukraine  #oligarchyachts  Confiscate Russian oligarch's yachts. Turn them into homeless shelters for ukrainians.  Fly US ensign 🇺🇸 on the mast. Anchor in the Black Sea off Ukrainian coast.  That'll get his panties in a bunch  https://t.co/4eg5hiueEG,en,"['ukraineinvasion', 'putinswar', 'ukraine', 'oligarchyachts']"
2022-02-25," https://t.co/g9WQS5ZQwJ #Ukraine Putin's repeat of Hitler's terror invasion is horrifying the world. Let us not forget all his earlier victims. Chechnya whose regime soldiers are now dispatched to kill Ukrainians, ditto Syria, Georgia.",en,['ukraine']
2022-02-25,All #PUBG player should be deployed in #Ukraine as soon as possible #UkraineRussia #UkraineUnderAttack,en,"['pubg', 'ukraine', 'ukrainerussia', 'ukraineunderattack']"
2022-02-25,What Putin Wants? Breaking down Novorossiya #russianinvasion #RussiaUkraineWar #putin #russia #ukraine  https://t.co/bb1dPmX04O,en,"['russianinvasion', 'russiaukrainewar', 'putin', 'russia', 'ukraine']"
2022-02-25,#Ukraine ooh so brave,en,['ukraine']
2022-02-25,"Russians are disguising themselves as Ukrainian soldiers as they attack Kyiv. They've been seen even taking and driving an Ukrainian armored vehicle, also crushing a civilian's car as they drove by. Be aware of this as you watch videos as it's hard to know immediately #Ukraine",en,['ukraine']
2022-02-25,"@guardian the West is supporting #Ukraine cos it had 1 of biggest #nuclearweapons arsenals in history...gave them up in agreement w/West for support and protections. even when #Russia invaded #Crimea in 2014, Ukraine reaffirmed its 1994 decision to be a non-nuclear-weapon state #verifiable",en,"['ukraine', 'nuclearweapons', 'russia', 'crimea', 'verifiable']"
2022-02-25,"In your mercy, Lord. #Ukraine",en,['ukraine']
2022-02-25,Ukrain🤍🙏 #Ukraine #peace,en,"['ukraine', 'peace']"
2022-02-25,"🇷🇺⚡🇺🇦 Servicemen of the Ukrainian National Guard take positions in central Kyiv, Ukraine   #worldwar3 #RussiaUkraineConflict #UkraineRussia #Russia #Ukraine  https://t.co/SxunUid3BL",en,"['worldwar3', 'russiaukraineconflict', 'ukrainerussia', 'russia', 'ukraine']"
2022-02-25,"CNN reports from Kherson, which is under heavy aerial and artillery attack. There, Ukrainian troops are holding one of the few bridges over the Dnipro next to Antonivka.  #Ukraine  https://t.co/JTtl887OAM",en,['ukraine']
2022-02-25,ICYMI: here's my @NewstalkSTL conversation with former Congressman @bobbarr about the Russian attack on #Ukraine.  @LibertyGuard    https://t.co/dSi2WV5Sca,en,['ukraine']
2022-02-25,"#ukrainebreakingnews  Unconfirmed footage of a huge column of #Russian equipment heading to #Ukraine's capital, #Kyiv. #Kiev  https://t.co/kKrOd0ZsEe",en,"['ukrainebreakingnews', 'russian', 'ukraine', 'kyiv', 'kiev']"
2022-02-25,"The Ghost of Kyiv, #Ukraine's urban legend of a hero ace pilot #ghostofkyiv #MiG29 #Russia #UkraineRussia  https://t.co/G4r9LF3VXH",en,"['ukraine', 'ghostofkyiv', 'mig29', 'russia', 'ukrainerussia']"
2022-02-25,And here begins the Propaganda.. Psy warfare.. but #Ukraine really,en,['ukraine']
2022-02-25,"A damn madman #VladimirPutin invades a country and nobody stops him, those who can do something don't do it. That said, I quote the following: “The only thing necessary for the triumph of evil is for good men to do nothing.”  🇺🇸 🇪🇺 🇺🇦 🇬🇧 #EEUU #Ukraine #UnionEuropea #HelpUkraine",en,"['vladimirputin', 'eeuu', 'ukraine', 'unioneuropea', 'helpukraine']"
2022-02-25,"""Bombs costing apx Rs 75,00,000 from a plane that costs apx Rs 7,50,00,00,000 flying at a cost of apx Rs 30,00,000 an hour to kill people living on less than Rs 100 a day."" This is the shit they call war. "" #UkraineRussie #Ukraine #russiaukrainewar",en,"['ukrainerussie', 'ukraine', 'russiaukrainewar']"
2022-02-25,"Putin open to sending delegation to Minsk, Kremlin says, as Russian troops target Ukraine’s capital. #news #Ukraine #Russia #delegation #Putin #worldnews #troops #EUnews #usnews #uknews   https://t.co/YDvjTgYbWC",en,"['news', 'ukraine', 'russia', 'delegation', 'putin', 'worldnews', 'troops', 'eunews', 'usnews', 'uknews']"
2022-02-25,"Ukrainian border guards who died defending Snake Island when Russia attacked will all be posthumously titled ""Hero of Ukraine."" : Reports Kyiv Post  #Ukraine #RussiaUkraineConflict",en,"['ukraine', 'russiaukraineconflict']"
2022-02-25,JUST IN: #Ukraine’s crypto demand soars; #Russian sanctions tighten  #Animverse #CryptoNews,en,"['ukraine', 'russian', 'animverse', 'cryptonews']"
2022-02-25,Nobody listened to you. #russia #nato #Ukraine,en,"['russia', 'nato', 'ukraine']"
2022-02-25,Defensive phase vibes #ukraine  https://t.co/LpCuoanGk8,en,['ukraine']
2022-02-25,Ukraine Armed Forces launching missiles at Russian troops.  #Ukraine   https://t.co/mMkLdKzU4b,en,['ukraine']
2022-02-25,"If you look to support the people of #Ukraine, one way is to support our work there:  https://t.co/FXf6TqUGaM",en,['ukraine']
2022-02-25,#Mongolia tiptoes around #Russia #Ukraine invasion. #Mongolian officials unlikely to state opposition to invasion given #Kremlin stranglehold on #gasoline provision. Mongolia imports 98% of auto fuel from Russia #Ulaanbaatar  https://t.co/xzXPdmHjUK  https://t.co/XcfllJeJwW,en,"['mongolia', 'russia', 'ukraine', 'mongolian', 'kremlin', 'gasoline', 'ulaanbaatar']"
2022-02-25,"""If Putin loses his battle to subjugate #Ukraine, the new order will have a solid and promising foundation.  If Putin wins, the new era will be very dangerous indeed,"" @IgnatiusPost concludes.  #Russia  https://t.co/UTObD6gs6t",en,"['ukraine', 'russia']"
2022-02-25,"#Ukraine #WhySanctionsRemainWeak #TradingWithTheEnemy For BIS reporting bnks,total RU+Bel for bank debt as of 9/21=$106.8b; the known total fr EU banks=$90.6b,or 85%.Fr  bnks: $23.6b. Italian:$23.3b Austrian:$18.8b.Hungarian bnks don’t report,but big. US banks:$14.5b (3/n)",en,"['ukraine', 'whysanctionsremainweak', 'tradingwiththeenemy']"
2022-02-25,To all #journalists in #Ukraine! #StandWithUkraine,en,"['journalists', 'ukraine', 'standwithukraine']"
2022-02-25,"#Putin attacks #Ukraine, what are the consequences for #investors?  https://t.co/lIz3QJhlU9 #RussiaUkraineConflict",en,"['putin', 'ukraine', 'investors', 'russiaukraineconflict']"
2022-02-25,This is the fact....!!! #Russia #Ukraine  https://t.co/PITq3lXwfg,en,"['russia', 'ukraine']"
2022-02-25,#Ukraine Local #Bitcoin exchange volume spikes 200% as #Russia war sparks currency concerns  Is #Crypto a way out for the people of Ukraine? And are you bullish on #BTC?  👇More #CryptoNews #Gateioblog:  https://t.co/t4tQPGXejY #Gateio Podcast:  https://t.co/Hd26rtdJId  https://t.co/h8lxeZRaeC,en,"['ukraine', 'bitcoin', 'russia', 'crypto', 'btc', 'cryptonews', 'gateioblog', 'gateio']"
2022-02-25,"Send Kamala, Hunter &amp; Klaus Schwab to Minsk to help negotiate b/n #Putin &amp; #Ukraine  Send Antifa &amp; BLM to #Russia to help w the ""peaceful demonstrations""  Send Fauci &amp; CDC there to make sure everyone is double masked &amp; tripple vaxxed  They can take their time  Problem solved",en,"['putin', 'ukraine', 'russia']"
2022-02-25,"Maybe if we make some noise here, echoes can make German and Italian governments grow a little bit of decency and approve getting Russia out of SWIFT. #russland #UkraineRussia #Ukraine #Putin",en,"['russland', 'ukrainerussia', 'ukraine', 'putin']"
2022-02-25,"300 Spartans, meet the 13 Ukrainians. Rip to these heroes and my prayers and condolences to their families and the rest of Ukraine. #Ukraine   https://t.co/TtWei4Eh3H via @YouTube",en,['ukraine']
2022-02-25,"Last of the week. More about #Russia, #Ukraine and how we got here. I also look at the anthems for each country. Hard to plan future projects with the current goings-on. #podcast    https://t.co/Q5OexuwwxI",en,"['russia', 'ukraine', 'podcast']"
2022-02-25,The time has come for the West to bear the consequences of its foolish behavior towards Turkey over the years+++  #NATO  #UkraineRussia  #Ukraine  #Russia   #SwiftBan  #sanctions  #Turkey  #Greece,en,"['nato', 'ukrainerussia', 'ukraine', 'russia', 'swiftban', 'sanctions', 'turkey', 'greece']"
2022-02-25,Why would #Biden stop short and not Freeze Putin’s wealth and assets?😡  More political bullshit while people of #Ukraine get invaded?,en,"['biden', 'ukraine']"
2022-02-25,VIP | The Truth About #Ukraine with Ben Norton   &gt; https://t.co/28W3FK2tlB,en,['ukraine']
2022-02-25,@VP Send #Ukraine shoulder mounted anti-tank and anti-aircraft missiles.    Thousands of them.   Now.,en,['ukraine']
2022-02-25,"After the EU putting the fear of god into Putin by lighting up the Commission building in the Ukrainian National Colours, I too intend to stick it to Vlad where it hurts by painting all my lightbulbs blue and yellow #pointlessgesturesmakeadifference #Ukraine",en,"['pointlessgesturesmakeadifference', 'ukraine']"
2022-02-25,"1) Feel so much for people in #Ukraine and all victims of #war. Afghanistan. Congo. Iraq. Myanmar. Palestine. Somalia. Syria. Sudan. Yemen. The closer war gets to home, the more acutely it is felt. For the homes caught up in it, the reality is brutal. Breathing #love and #peace.",en,"['ukraine', 'war', 'love', 'peace']"
2022-02-25,"It has been an important part of #Russia's messaging and - like basically all of it - IMO the leadership really believes it that #Ukraine has been seduced into homosexuality and other Western deviances, and Orthodox Russia has to rescue her 👇🏼  https://t.co/2f9Ngu3GHp",en,"['russia', 'ukraine']"
2022-02-25,"Would never thought my first #tweet would be calling for help but although abroad, you can support #Ukraine by donating money for humanitarian action or free journalism. If in #Poland you can support the boarder by providing transport, food &amp; shelter.",en,"['tweet', 'ukraine', 'poland']"
2022-02-25,"Despite Thursday's wild intraday reversal, major averages are on track for their third negative week in a row amid escalated geopolitical tensions. #StockMarket #Ukraine #Investing  https://t.co/6nKlz11zd0",en,"['stockmarket', 'ukraine', 'investing']"
2022-02-25,"Despite Thursday's wild intraday reversal, major averages are on track for their third negative week in a row amid escalated geopolitical tensions. #StockMarket #Ukraine #Investing  https://t.co/GSpnw1QsBu",en,"['stockmarket', 'ukraine', 'investing']"
2022-02-25,Important thread...  Addressed to the German people! #Ukraine #Kyev,en,"['ukraine', 'kyev']"
2022-02-25,"As with #Yemen or #Afghanistan, now with #Ukraine.  #RefugeesWelcome? #solidarityWithUkraine?  Not from this government. It is all empty posturing.",en,"['yemen', 'afghanistan', 'ukraine', 'refugeeswelcome', 'solidaritywithukraine']"
2022-02-25,"Defending his city from the front, go on Vitaly. 🇺🇦  #ukraine  https://t.co/ZlQ3sePspR",en,['ukraine']
2022-02-25,The latest commentary from @CeteraIM discusses the recent #Russia invasion of #Ukraine and why financial markets have been impacted. Click here to read more:  https://t.co/wH12RpiFxd  https://t.co/puDilbPMmb,en,"['russia', 'ukraine']"
2022-02-25,#Ukraine   TO ADOLF PUTIN HITLER - JUST A REMINDER TO YOU THAT THIS IS HOW YOUR GOING TO END YOUR LIFE.  https://t.co/OwyGK7yUZh,en,['ukraine']
2022-02-25,#Pakistan PM expresses concern over #Ukraine fallout in #Putin meeting  -  https://t.co/iqfHoNr2bj  https://t.co/5QExfuVqtY,en,"['pakistan', 'ukraine', 'putin']"
2022-02-25,"""The #Russia/#Ukraine impact on #energy prices is a complicating factor as it feeds into inflation and may tie the hands of central banks if they sense a need to dial back policy tightening amid slowing growth and escalating geopolitics."" #fed (@pgim)  https://t.co/Rd0ZxdluCJ  https://t.co/25IyM1P085",en,"['russia', 'ukraine', 'energy', 'fed']"
2022-02-25,"#Russia-#Ukraine Crisis To Further Hamper The Coal Supply To CPPs, Industries: ICP  https://t.co/hLpMlXzNDl",en,"['russia', 'ukraine']"
2022-02-25,"4-There’s more at stake here than just #Ukraine. Since the founding of the United Nations, the world has rejected the idea that great powers can acquire territory by force.#VA10",en,"['ukraine', 'va10']"
2022-02-25,@fifamedia @FIFAcom @fifacom_es @fifacom_de @fifacom_fr @fifacom_ar Russia should not be represented in any way including sport!! Russia still playing Poland in a world cup qualifier on 24th March!? @FIFAcom throw them out now! #Ukraine,en,['ukraine']
2022-02-25,This ALL occured during the #Obama Administration and VP #Biden was the point person for  #Ukraine and #China.  https://t.co/UPLvIGga6U,en,"['obama', 'biden', 'ukraine', 'china']"
2022-02-25,My heart is breaking for #Ukraine,en,['ukraine']
2022-02-25,"#Ukraine This is living in a war situation, preparing your lunch.  And out of nowhere having to go down to the bunker, because you don't know when something might happen and/or live in constant fear that your life is in danger.  https://t.co/YqaqTOsoAD",en,['ukraine']
2022-02-25,+++The Kremlin said on Friday that it was ready for talks with #Ukraine after President Volodymyr Zelensky said he was ready to discuss a “neutral status” for his country. @nytimes  https://t.co/tUZknL4Zpf,en,['ukraine']
2022-02-25,@SurfsUpBodhi #Ukraine president is also responsible for this disaster by taking on a giant like #Russia. He should have protected his own country and population by taking responsible and cautious steps.  #UkraineRussia,en,"['ukraine', 'russia', 'ukrainerussia']"
2022-02-25,African citizens know the anxities that come from #Vulnerability &amp; #War. All Redemptorist Units in @COREAM_ie feel the pain &amp; anxiety of people of #Ukraine Prayerful #solidarity with each of you at this menacingly treacherous time. @RedComsIreland @bread4today @RedemptoristN  https://t.co/24nurTKa9S,en,"['vulnerability', 'war', 'ukraine', 'solidarity']"
2022-02-25,"Defend democratic order together, calls @dagensnyheter: ""#Europe must cover a bigger share of the costs of our common security, which have so far been borne mainly by the #UnitedStates.""  #ukraine  ⬇️   https://t.co/IZmJNG1JGW",en,"['europe', 'unitedstates', 'ukraine']"
2022-02-25,#Ukraine In 1965 I lived for a while with this family who had fled from Thüringen in Russian-dominated Eastern Germany. I learnt via them (and others I met) about some of the sorrows and stress for people under Russian domination. I feel a heavy sorrow for the people of Ukraine.  https://t.co/lDrYzJzb2o,en,['ukraine']
2022-02-25,Protect civilians in #Ukraine Protect human lives in Ukraine Protect #HumanRights in Ukraine,en,"['ukraine', 'humanrights']"
2022-02-25,Russian soldiers ambushed by Ukrainian forces at Obolon.#Ukraine #war #Russia #UkraineRussia #UkraineWar  https://t.co/69dhFhYTOC,en,"['ukraine', 'war', 'russia', 'ukrainerussia', 'ukrainewar']"
